detail_id,candidate_id,space_id,space_name,space_type,area_m2,ceiling_height_m,clear_height_min_m,ceiling_height_type,overhead_use_status,capacity_theater,capacity_fixed,floor_load_kg_m2,divisible,stage_type,sports_or_practice_use,streaming_ready,source_url,observed_at,verification_status,note
DETAIL-1167,CAND-437,ryugasaki-dressing-1,楽屋1号（洋室）,practice_room,26,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,26㎡・10人
DETAIL-1168,CAND-437,ryugasaki-dressing-2,楽屋2号（洋室）,practice_room,26,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,26㎡・10人
DETAIL-1169,CAND-437,ryugasaki-dressing-3,楽屋3号（和室）,practice_room,26,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,26㎡・10人
DETAIL-1170,CAND-437,ryugasaki-rehearsal,リハーサル室,practice_room,54,,,unknown,unknown,30,,,no,none,yes,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,54㎡・30人。バレエ練習用手摺あり
DETAIL-1171,CAND-437,ryugasaki-japanese,和室1・2,practice_room,90,,,unknown,unknown,36,,,yes,none,conditional,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,90㎡・36人・18畳2間。可分割のためdivisible=yes
DETAIL-1172,CAND-437,ryugasaki-meeting,小会議室,meeting_room,37.5,,,unknown,unknown,16,,,no,none,conditional,unknown,https://www.ryubun.org/%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-https-www-ryubun-org-%E6%96%BD%E8%A8%AD%E6%A1%88%E5%86%85-%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/%E6%96%BD%E8%A8%AD%E6%A6%82%E8%A6%81/,2026-08-05,verified,37.5㎡・16人
DETAIL-1173,CAND-438,joso-hall,多目的ホール,multipurpose_hall,215,,,unknown,unknown,240,,,no,temporary,yes,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,215㎡・240人（収納式稼働140、スタッキング100）。客席収納時はダンス練習・軽運動にも活用
DETAIL-1174,CAND-438,joso-meeting-1,会議室1,meeting_room,34,,,unknown,unknown,12,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,34㎡・12人
DETAIL-1175,CAND-438,joso-meeting-2,会議室2,meeting_room,67,,,unknown,unknown,43,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,67㎡・43人
DETAIL-1176,CAND-438,joso-exhibition-1,展示室1,exhibition_space,146,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,146㎡。定員は公式未掲載
DETAIL-1177,CAND-438,joso-training,研修室,training_room,96,,,unknown,unknown,64,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,96㎡・64人
DETAIL-1178,CAND-438,joso-japanese,和室,practice_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,48畳。定員・面積は公式未掲載
DETAIL-1179,CAND-438,joso-creation-1,創作室1,training_room,46,,,unknown,unknown,16,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,46㎡・16人。ろくろあり
DETAIL-1180,CAND-438,joso-creation-2,創作室2,training_room,72,,,unknown,unknown,25,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,72㎡・25人。彫刻・デッサン等に利用
DETAIL-1181,CAND-438,joso-exhibition-2,展示室2,exhibition_space,84,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.joso.lg.jp/kurashi_gyousei/kurashi/shisetsu_koukyou/facility/shogaigakushucenter.html,2026-08-05,verified,84㎡。定員は公式未掲載
DETAIL-1182,CAND-439,toride-hall,ホール,stage_hall,,,,unknown,unknown,1000,995,,no,fixed,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,"固定995席・車椅子5席、計1,000人。親子室は別に定員10人であり客席収容には加算しない"
DETAIL-1183,CAND-439,toride-dressing-101,楽屋101,practice_room,15,,,unknown,unknown,5,,,no,none,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,15㎡・5人。車椅子対応
DETAIL-1184,CAND-439,toride-dressing-201,楽屋201,practice_room,31,,,unknown,unknown,15,,,no,none,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,31㎡・15人
DETAIL-1185,CAND-439,toride-dressing-202,楽屋202,practice_room,10,,,unknown,unknown,4,,,no,none,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,約10㎡・4人
DETAIL-1186,CAND-439,toride-dressing-203,楽屋203,practice_room,42,,,unknown,unknown,20,,,no,none,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,約42㎡・20人。和室8畳あり
DETAIL-1187,CAND-439,toride-lobby,ロビー,multipurpose_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.toridebunka.com/toride-civiccenter/,2026-08-05,verified,単独貸出がありロビーコンサート利用可。面積・定員は未観測
DETAIL-1188,CAND-440,koga-multipurpose,多目的ホール,multipurpose_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.ibaraki-koga.lg.jp/bunrui/shiseimatidukuri/facility_info/8/4369.html,2026-08-05,verified,市公式が会議・研修・展示会・販売会等の利用対象として掲載。面積・定員は未観測
DETAIL-1189,CAND-440,koga-meeting,会議室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.ibaraki-koga.lg.jp/bunrui/shiseimatidukuri/facility_info/8/4369.html,2026-08-05,verified,市公式が会議室を掲載。面積・定員は未観測
DETAIL-1190,CAND-440,koga-japanese,和室,practice_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.ibaraki-koga.lg.jp/bunrui/shiseimatidukuri/facility_info/8/4369.html,2026-08-05,verified,市公式が和室を掲載。面積・定員は未観測
DETAIL-1191,CAND-441,ota-hall,ホール,stage_hall,,,,unknown,unknown,1501,1390,,no,fixed,conditional,conditional,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,"計1,501席（固定1,390席、立見77席、車椅子2席、親子席8席、その他24席）。有線LAN・無線LANは事前打合せで利用可。プロセニアム高さ10.5mは最低天井高ではないため未入力"
DETAIL-1192,CAND-441,ota-dressing-1,楽屋1,practice_room,24.4,,,unknown,unknown,9,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,24.4㎡・9人
DETAIL-1193,CAND-441,ota-dressing-2,楽屋2,practice_room,22.2,,,unknown,unknown,5,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,22.2㎡・5人
DETAIL-1194,CAND-441,ota-dressing-3,楽屋3,practice_room,24.4,,,unknown,unknown,4,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,24.4㎡・4人
DETAIL-1195,CAND-441,ota-dressing-4,楽屋4,practice_room,29.5,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,29.5㎡・10人
DETAIL-1196,CAND-441,ota-dressing-5,楽屋5,practice_room,28.1,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,28.1㎡・10人
DETAIL-1197,CAND-441,ota-dressing-6,楽屋6,practice_room,28.1,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,28.1㎡・10人
DETAIL-1198,CAND-441,ota-dressing-7,楽屋7,practice_room,32.2,,,unknown,unknown,10,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/hall/,2026-08-05,verified,32.2㎡・10人
DETAIL-1199,CAND-441,ota-studio,スタジオ,practice_room,,,,unknown,unknown,,,,no,none,yes,conditional,https://www.otacivichall.net/facility/,2026-08-05,verified,指定管理者公式がスタジオを掲載。有線LAN・無線LANは事前打合せで利用可。面積・定員は未観測
DETAIL-1200,CAND-441,ota-multipurpose,多目的室,multipurpose_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/,2026-08-05,verified,指定管理者公式が多目的室を掲載。面積・定員は未観測
DETAIL-1201,CAND-441,ota-meeting,会議室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.otacivichall.net/facility/,2026-08-05,verified,指定管理者公式が会議室を掲載。面積・定員は未観測
DETAIL-1202,CAND-442,kiryu-silk,シルクホール,stage_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧がシルクホールを掲載。面積・定員は未観測
DETAIL-1203,CAND-442,kiryu-small,小ホール,multipurpose_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が小ホールを掲載。面積・定員は未観測
DETAIL-1204,CAND-442,kiryu-exhibition,展示室,exhibition_space,,,,unknown,unknown,,,,yes,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,全室・半室の予約区分を市公式が掲載。面積・定員は未観測
DETAIL-1205,CAND-442,kiryu-rehearsal-1,リハーサル室1,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1206,CAND-442,kiryu-rehearsal-2,リハーサル室2,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1207,CAND-442,kiryu-practice-1,練習室1,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1208,CAND-442,kiryu-practice-2,練習室2,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1209,CAND-442,kiryu-music,音楽練習室,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1210,CAND-442,kiryu-dance,ダンス練習室,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1211,CAND-442,kiryu-ateliers,アトリエA・B,training_room,,,,unknown,unknown,,,,yes,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,アトリエA・Bを市公式が掲載。個別面積・定員は未観測
DETAIL-1212,CAND-442,kiryu-sky,スカイホール,multipurpose_hall,,,,unknown,unknown,,,,yes,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,全室・A・Bの予約区分を市公式が掲載。面積・定員は未観測
DETAIL-1213,CAND-442,kiryu-meeting-1,第1会議研修室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1214,CAND-442,kiryu-meeting-2,第2会議研修室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1215,CAND-442,kiryu-international,国際会議室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1216,CAND-442,kiryu-japanese,和室,practice_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.kiryu.lg.jp/_res/projects/default_project/_page_/001/020/951/shisetsu_besshi1.pdf,2026-08-05,verified,桐生市公式の予約対象室場一覧が掲載。面積・定員は未観測
DETAIL-1217,CAND-443,shibukawa-large,大ホール,stage_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.shibukawa.lg.jp/shisetsu/000351/p001042.html,2026-08-05,verified,渋川市公式が大ホールを掲載。車椅子用特別席12席を案内するが通常席数は未観測
DETAIL-1218,CAND-443,shibukawa-small,小ホール,multipurpose_hall,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.shibukawa.lg.jp/shisetsu/000351/p001042.html,2026-08-05,verified,渋川市公式が小ホールを掲載。面積・定員は未観測
DETAIL-1219,CAND-443,shibukawa-meeting,会議室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.shibukawa.lg.jp/shisetsu/000351/p001042.html,2026-08-05,verified,渋川市公式が2〜3階の会議室を掲載。個別室数・面積・定員は未観測
DETAIL-1220,CAND-444,midori-hall,ホール,stage_hall,,,,unknown,unknown,1019,1011,,no,fixed,conditional,unknown,https://www.city.midori.gunma.jp/kosodate/1001647/pal/1003398/1003609.html,2026-08-05,verified,"固定1,011席・車椅子3席・母子席5席を合計して1,019席。舞台高さ・ポータルブリッジ高さは最低天井高ではないため未入力"
DETAIL-1221,CAND-444,midori-rehearsal,リハーサル室,practice_room,,,,unknown,unknown,,,,no,none,yes,unknown,https://www.city.midori.gunma.jp/kosodate/1001647/pal/1003608.html,2026-08-05,verified,みどり市公式がリハーサル室の利用受付を掲載。面積・定員は未観測
DETAIL-1222,CAND-444,midori-meeting,会議室,meeting_room,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.midori.gunma.jp/kosodate/1001647/pal/1003608.html,2026-08-05,verified,みどり市公式が会議室の利用受付を掲載。面積・定員は未観測
DETAIL-1223,CAND-444,midori-gallery,ギャラリー,exhibition_space,,,,unknown,unknown,,,,no,none,conditional,unknown,https://www.city.midori.gunma.jp/kosodate/1001647/pal/1003608.html,2026-08-05,verified,みどり市公式がギャラリーの利用受付を掲載。面積・定員は未観測
DETAIL-1224,CAND-444,midori-outdoor,屋外ステージ,stage_hall,,,,unknown,unknown,,,,no,temporary,conditional,unknown,https://www.city.midori.gunma.jp/kosodate/1001647/pal/1003608.html,2026-08-05,verified,みどり市公式が屋外ステージの利用受付を掲載。面積・定員は未観測
DETAIL-1225,CAND-445,kuki-large,大ホール,stage_hall,,,,unknown,unknown,1218,,,no,fixed,conditional,unknown,https://www.city.kuki.lg.jp/shisei/shisetsu/community_center/1006615.html,2026-08-05,verified,"1,218人。車椅子席を含む定員で、固定席内訳は未観測"
DETAIL-1226,CAND-445,kuki-small,小ホール,multipurpose_hall,,,,unknown,unknown,308,,,no,fixed,conditional,unknown,https://www.city.kuki.lg.jp/shisei/shisetsu/community_center/1006615.html,2026-08-05,verified,308人。車椅子席を含む定員で、固定席内訳は未観測
